,Date,station,SMS-2.0in,SMS-2.0in
2950,2008-08-06,2057:AL:SCAN,18.314285714285713,7
2951,2008-08-13,2057:AL:SCAN,18.414285714285715,7
2952,2008-08-20,2057:AL:SCAN,13.200000000000001,7
2953,2008-08-27,2057:AL:SCAN,19.17142857142857,7
2954,2008-09-03,2057:AL:SCAN,20.97142857142857,7
2955,2008-09-10,2057:AL:SCAN,17.114285714285714,7
2956,2008-09-17,2057:AL:SCAN,21.542857142857144,7
2957,2008-09-24,2057:AL:SCAN,20.514285714285712,7
2958,2008-10-01,2057:AL:SCAN,15.542857142857143,7
2959,2008-10-08,2057:AL:SCAN,11.728571428571428,7
2960,2008-10-15,2057:AL:SCAN,25.314285714285713,7
2962,2008-10-29,2057:AL:SCAN,23.585714285714285,7
2963,2008-11-05,2057:AL:SCAN,19.47142857142857,7
2964,2008-11-12,2057:AL:SCAN,24.642857142857142,7
2965,2008-11-19,2057:AL:SCAN,31.25714285714286,7
2966,2008-11-26,2057:AL:SCAN,29.12857142857143,7
2967,2008-12-03,2057:AL:SCAN,32.2,7
2968,2008-12-10,2057:AL:SCAN,33.457142857142856,7
2969,2008-12-17,2057:AL:SCAN,36.01428571428571,7
2970,2008-12-24,2057:AL:SCAN,35.642857142857146,7
2971,2008-12-31,2057:AL:SCAN,36.44285714285714,7
2972,2009-01-07,2057:AL:SCAN,36.31428571428571,7
2973,2009-01-14,2057:AL:SCAN,36.9,7
2974,2009-01-21,2057:AL:SCAN,32.2,7
2975,2009-01-28,2057:AL:SCAN,30.314285714285713,7
2976,2009-02-04,2057:AL:SCAN,34.785714285714285,7
2977,2009-02-11,2057:AL:SCAN,31.357142857142858,7
2978,2009-02-18,2057:AL:SCAN,33.42857142857143,7
2979,2009-02-25,2057:AL:SCAN,32.17142857142857,7
2980,2009-03-04,2057:AL:SCAN,35.67142857142857,7
2981,2009-03-11,2057:AL:SCAN,27.271428571428572,7
2982,2009-03-18,2057:AL:SCAN,31.87142857142857,7
2983,2009-03-25,2057:AL:SCAN,24.099999999999998,7
2984,2009-04-01,2057:AL:SCAN,34.42857142857143,7
2985,2009-04-08,2057:AL:SCAN,35.542857142857144,7
2986,2009-04-15,2057:AL:SCAN,35.84285714285714,7
2987,2009-04-22,2057:AL:SCAN,32.41428571428572,7
2988,2009-04-29,2057:AL:SCAN,22.214285714285715,7
2989,2009-05-06,2057:AL:SCAN,30.657142857142855,7
2990,2009-05-13,2057:AL:SCAN,33.528571428571425,7
2991,2009-05-20,2057:AL:SCAN,32.91428571428572,7
2992,2009-05-27,2057:AL:SCAN,27.042857142857144,7
2993,2009-06-03,2057:AL:SCAN,27.157142857142855,7
2994,2009-06-10,2057:AL:SCAN,21.185714285714287,7
2995,2009-06-17,2057:AL:SCAN,30.17142857142857,7
2996,2009-06-24,2057:AL:SCAN,19.014285714285712,7
2997,2009-07-01,2057:AL:SCAN,11.142857142857142,7
2998,2009-07-08,2057:AL:SCAN,14.014285714285714,7
2999,2009-07-15,2057:AL:SCAN,19.071428571428573,7
3000,2009-07-22,2057:AL:SCAN,18.0,7
3001,2009-07-29,2057:AL:SCAN,20.75714285714286,7
3003,2009-08-12,2057:AL:SCAN,14.457142857142857,7
3004,2009-08-19,2057:AL:SCAN,12.714285714285714,7
3005,2009-08-26,2057:AL:SCAN,21.642857142857142,7
3006,2009-09-02,2057:AL:SCAN,14.971428571428572,7
3007,2009-09-09,2057:AL:SCAN,16.057142857142857,7
3008,2009-09-16,2057:AL:SCAN,26.47142857142857,7
3009,2009-09-23,2057:AL:SCAN,30.914285714285715,7
3010,2009-09-30,2057:AL:SCAN,32.45714285714286,7
3011,2009-10-07,2057:AL:SCAN,30.871428571428574,7
3012,2009-10-14,2057:AL:SCAN,35.371428571428574,7
3013,2009-10-21,2057:AL:SCAN,33.199999999999996,7
3014,2009-10-28,2057:AL:SCAN,27.242857142857144,7
3016,2009-11-11,2057:AL:SCAN,25.957142857142856,7
3017,2009-11-18,2057:AL:SCAN,28.814285714285713,7
3018,2009-11-25,2057:AL:SCAN,30.957142857142856,7
3023,2010-02-17,2057:AL:SCAN,41.08571428571429,7
3024,2010-02-24,2057:AL:SCAN,41.771428571428565,7
3028,2010-04-14,2057:AL:SCAN,21.957142857142856,7
3029,2010-04-21,2057:AL:SCAN,15.328571428571427,7
3030,2010-04-28,2057:AL:SCAN,28.12857142857143,7
3031,2010-05-05,2057:AL:SCAN,29.32857142857143,7
3032,2010-05-12,2057:AL:SCAN,22.17142857142857,7
3033,2010-05-19,2057:AL:SCAN,19.74285714285714,7
3034,2010-05-26,2057:AL:SCAN,18.571428571428573,7
3035,2010-06-02,2057:AL:SCAN,23.571428571428573,7
3036,2010-06-09,2057:AL:SCAN,28.042857142857144,7
3037,2010-06-16,2057:AL:SCAN,28.085714285714285,7
3038,2010-06-23,2057:AL:SCAN,27.657142857142855,7
3039,2010-06-30,2057:AL:SCAN,16.085714285714285,7
3040,2010-07-07,2057:AL:SCAN,12.6,7
3041,2010-07-14,2057:AL:SCAN,21.085714285714285,7
3042,2010-07-21,2057:AL:SCAN,17.95714285714286,7
3043,2010-07-28,2057:AL:SCAN,14.214285714285714,7
3044,2010-08-04,2057:AL:SCAN,12.285714285714286,7
3045,2010-08-11,2057:AL:SCAN,9.442857142857145,7
3046,2010-08-18,2057:AL:SCAN,15.9,7
3047,2010-08-25,2057:AL:SCAN,21.24285714285714,7
3050,2011-05-25,2057:AL:SCAN,23.785714285714285,7
3051,2011-06-01,2057:AL:SCAN,20.457142857142856,7
3052,2011-06-08,2057:AL:SCAN,11.985714285714286,7
3053,2011-06-15,2057:AL:SCAN,9.971428571428572,7
3054,2011-06-22,2057:AL:SCAN,17.071428571428573,7
3055,2011-06-29,2057:AL:SCAN,27.599999999999998,7
3057,2011-07-13,2057:AL:SCAN,27.8,7
3058,2011-07-20,2057:AL:SCAN,25.771428571428572,7
3059,2011-07-27,2057:AL:SCAN,20.185714285714287,7
3060,2011-08-03,2057:AL:SCAN,20.485714285714288,7
3061,2011-08-10,2057:AL:SCAN,26.571428571428573,7
3062,2011-08-17,2057:AL:SCAN,21.928571428571427,7
3063,2011-08-24,2057:AL:SCAN,16.4,7
3064,2011-08-31,2057:AL:SCAN,12.014285714285714,7
3065,2011-09-07,2057:AL:SCAN,16.54285714285714,7
3066,2011-09-14,2057:AL:SCAN,24.057142857142857,7
3067,2011-09-21,2057:AL:SCAN,27.385714285714283,7
3068,2011-09-28,2057:AL:SCAN,23.8,7
3069,2011-10-05,2057:AL:SCAN,19.414285714285715,7
3070,2011-10-12,2057:AL:SCAN,15.914285714285715,7
3071,2011-10-19,2057:AL:SCAN,21.67142857142857,7
3072,2011-10-26,2057:AL:SCAN,16.928571428571427,7
3073,2011-11-02,2057:AL:SCAN,22.585714285714285,7
3074,2011-11-09,2057:AL:SCAN,26.02857142857143,7
3075,2011-11-16,2057:AL:SCAN,23.928571428571427,7
3076,2011-11-23,2057:AL:SCAN,29.37142857142857,7
3077,2011-11-30,2057:AL:SCAN,31.385714285714283,7
3078,2011-12-07,2057:AL:SCAN,32.2,7
3079,2011-12-14,2057:AL:SCAN,31.3,7
3080,2011-12-21,2057:AL:SCAN,34.67142857142857,7
3081,2011-12-28,2057:AL:SCAN,35.82857142857143,7
3082,2012-01-04,2057:AL:SCAN,33.55714285714286,7
3083,2012-01-11,2057:AL:SCAN,34.55714285714286,7
3084,2012-01-18,2057:AL:SCAN,35.84285714285714,7
3085,2012-01-25,2057:AL:SCAN,34.785714285714285,7
3086,2012-02-01,2057:AL:SCAN,33.285714285714285,7
3087,2012-02-08,2057:AL:SCAN,34.48571428571429,7
3088,2012-02-15,2057:AL:SCAN,31.771428571428572,7
3089,2012-02-22,2057:AL:SCAN,34.8,7
3090,2012-02-29,2057:AL:SCAN,33.75714285714286,7
3091,2012-03-07,2057:AL:SCAN,33.17142857142857,7
3092,2012-03-14,2057:AL:SCAN,33.34285714285714,7
3093,2012-03-21,2057:AL:SCAN,32.8,7
3094,2012-03-28,2057:AL:SCAN,31.728571428571428,7
3095,2012-04-04,2057:AL:SCAN,23.24285714285714,7
3096,2012-04-11,2057:AL:SCAN,16.757142857142856,7
3097,2012-04-18,2057:AL:SCAN,12.457142857142857,7
3098,2012-04-25,2057:AL:SCAN,12.942857142857141,7
3099,2012-05-02,2057:AL:SCAN,11.6,7
3100,2012-05-09,2057:AL:SCAN,12.214285714285714,7
3101,2012-05-16,2057:AL:SCAN,17.428571428571427,7
3102,2012-05-23,2057:AL:SCAN,18.014285714285712,7
3103,2012-05-30,2057:AL:SCAN,13.042857142857143,7
3104,2012-06-06,2057:AL:SCAN,16.5,7
3105,2012-06-13,2057:AL:SCAN,21.3,7
3106,2012-06-20,2057:AL:SCAN,13.642857142857142,7
3107,2012-06-27,2057:AL:SCAN,9.87142857142857,7
3108,2012-07-04,2057:AL:SCAN,8.185714285714285,7
3109,2012-07-11,2057:AL:SCAN,10.9,7
3110,2012-07-18,2057:AL:SCAN,25.657142857142855,7
3111,2012-07-25,2057:AL:SCAN,28.3,7
3112,2012-08-01,2057:AL:SCAN,18.485714285714288,7
3113,2012-08-08,2057:AL:SCAN,15.242857142857144,7
3114,2012-08-15,2057:AL:SCAN,25.485714285714288,7
3115,2012-08-22,2057:AL:SCAN,26.114285714285717,7
3116,2012-08-29,2057:AL:SCAN,18.485714285714288,7
3117,2012-09-05,2057:AL:SCAN,20.442857142857143,7
3118,2012-09-12,2057:AL:SCAN,24.75714285714286,7
3119,2012-09-19,2057:AL:SCAN,21.67142857142857,7
3120,2012-09-26,2057:AL:SCAN,23.557142857142857,7
3121,2012-10-03,2057:AL:SCAN,26.928571428571427,7
3122,2012-10-10,2057:AL:SCAN,29.228571428571428,7
3123,2012-10-17,2057:AL:SCAN,31.814285714285713,7
3124,2012-10-24,2057:AL:SCAN,30.042857142857144,7
3125,2012-10-31,2057:AL:SCAN,25.071428571428573,7
3126,2012-11-07,2057:AL:SCAN,23.728571428571428,7
3127,2012-11-14,2057:AL:SCAN,29.542857142857144,7
3128,2012-11-21,2057:AL:SCAN,29.157142857142855,7
3129,2012-11-28,2057:AL:SCAN,27.414285714285715,7
3130,2012-12-05,2057:AL:SCAN,29.642857142857142,7
3131,2012-12-12,2057:AL:SCAN,29.8,7
3132,2012-12-19,2057:AL:SCAN,32.31428571428571,7
3133,2012-12-26,2057:AL:SCAN,34.785714285714285,7
3134,2013-01-02,2057:AL:SCAN,35.91428571428572,7
3135,2013-01-09,2057:AL:SCAN,34.785714285714285,7
3136,2013-01-16,2057:AL:SCAN,38.699999999999996,7
3137,2013-01-23,2057:AL:SCAN,36.45714285714286,7
3138,2013-01-30,2057:AL:SCAN,35.68571428571429,7
3139,2013-02-06,2057:AL:SCAN,35.91428571428571,7
3140,2013-02-13,2057:AL:SCAN,37.114285714285714,7
3141,2013-02-20,2057:AL:SCAN,36.94285714285714,7
3142,2013-02-27,2057:AL:SCAN,38.457142857142856,7
3143,2013-03-06,2057:AL:SCAN,36.357142857142854,7
3144,2013-03-13,2057:AL:SCAN,35.91428571428572,7
3145,2013-03-20,2057:AL:SCAN,33.028571428571425,7
3146,2013-03-27,2057:AL:SCAN,35.471428571428575,7
3147,2013-04-03,2057:AL:SCAN,34.5,7
3148,2013-04-10,2057:AL:SCAN,30.414285714285715,7
3149,2013-04-17,2057:AL:SCAN,27.585714285714285,7
3150,2013-04-24,2057:AL:SCAN,25.214285714285715,7
3151,2013-05-01,2057:AL:SCAN,28.657142857142855,7
3152,2013-05-08,2057:AL:SCAN,33.642857142857146,7
3153,2013-05-15,2057:AL:SCAN,31.52857142857143,7
3154,2013-05-22,2057:AL:SCAN,28.214285714285715,7
3155,2013-05-29,2057:AL:SCAN,20.75714285714286,7
3156,2013-06-05,2057:AL:SCAN,16.87142857142857,7
3157,2013-06-12,2057:AL:SCAN,21.52857142857143,7
3158,2013-06-19,2057:AL:SCAN,21.542857142857144,7
3159,2013-06-26,2057:AL:SCAN,23.614285714285717,7
3160,2013-07-03,2057:AL:SCAN,18.47142857142857,7
3161,2013-07-10,2057:AL:SCAN,28.82857142857143,7
3162,2013-07-17,2057:AL:SCAN,27.52857142857143,7
3163,2013-07-24,2057:AL:SCAN,16.97142857142857,7
3164,2013-07-31,2057:AL:SCAN,17.285714285714285,7
3165,2013-08-07,2057:AL:SCAN,26.885714285714283,7
3166,2013-08-14,2057:AL:SCAN,31.75714285714286,7
3167,2013-08-21,2057:AL:SCAN,29.314285714285713,7
3168,2013-08-28,2057:AL:SCAN,25.82857142857143,7
3169,2013-09-04,2057:AL:SCAN,26.8,7
3170,2013-09-11,2057:AL:SCAN,23.02857142857143,7
3171,2013-09-18,2057:AL:SCAN,18.157142857142855,7
3172,2013-09-25,2057:AL:SCAN,23.928571428571427,7
3173,2013-10-02,2057:AL:SCAN,24.47142857142857,7
3174,2013-10-09,2057:AL:SCAN,19.3,7
3175,2013-10-16,2057:AL:SCAN,16.071428571428573,7
3176,2013-10-23,2057:AL:SCAN,26.557142857142857,7
3177,2013-10-30,2057:AL:SCAN,20.82857142857143,7
3178,2013-11-06,2057:AL:SCAN,19.285714285714285,7
3179,2013-11-13,2057:AL:SCAN,29.642857142857142,7
3180,2013-11-20,2057:AL:SCAN,29.91428571428571,7
3181,2013-11-27,2057:AL:SCAN,31.7,7
3182,2013-12-04,2057:AL:SCAN,31.25714285714286,7
3183,2013-12-11,2057:AL:SCAN,34.57142857142857,7
3184,2013-12-18,2057:AL:SCAN,32.94285714285714,7
3185,2013-12-25,2057:AL:SCAN,32.9,7
3186,2014-01-01,2057:AL:SCAN,34.08571428571429,7
3187,2014-01-08,2057:AL:SCAN,33.857142857142854,7
3188,2014-01-15,2057:AL:SCAN,34.68571428571429,7
3189,2014-01-22,2057:AL:SCAN,32.58571428571428,7
3190,2014-01-29,2057:AL:SCAN,28.67142857142857,7
3191,2014-02-05,2057:AL:SCAN,30.25714285714286,7
3192,2014-02-12,2057:AL:SCAN,33.48571428571428,7
3193,2014-02-19,2057:AL:SCAN,35.65714285714286,7
3194,2014-02-26,2057:AL:SCAN,35.81428571428571,7
3195,2014-03-05,2057:AL:SCAN,32.75714285714286,7
3196,2014-03-12,2057:AL:SCAN,32.1,7
3197,2014-03-19,2057:AL:SCAN,32.31428571428571,7
3198,2014-03-26,2057:AL:SCAN,33.028571428571425,7
3199,2014-04-02,2057:AL:SCAN,34.48571428571429,7
3200,2014-04-09,2057:AL:SCAN,34.628571428571426,7
3201,2014-04-16,2057:AL:SCAN,33.92857142857143,7
3202,2014-04-23,2057:AL:SCAN,35.0,7
3203,2014-04-30,2057:AL:SCAN,37.385714285714286,7
3204,2014-05-07,2057:AL:SCAN,35.27142857142857,7
3205,2014-05-14,2057:AL:SCAN,26.74285714285714,7
3206,2014-05-21,2057:AL:SCAN,36.75714285714286,7
3207,2014-05-28,2057:AL:SCAN,20.599999999999998,7
3208,2014-06-04,2057:AL:SCAN,29.25714285714286,7
3209,2014-06-11,2057:AL:SCAN,35.24285714285714,7
3210,2014-06-18,2057:AL:SCAN,30.771428571428572,7
3211,2014-06-25,2057:AL:SCAN,17.857142857142858,7
3212,2014-07-02,2057:AL:SCAN,21.342857142857145,7
3213,2014-07-09,2057:AL:SCAN,17.95714285714286,7
3214,2014-07-16,2057:AL:SCAN,26.914285714285715,7
3215,2014-07-23,2057:AL:SCAN,27.942857142857143,7
3216,2014-07-30,2057:AL:SCAN,26.599999999999998,7
3217,2014-08-06,2057:AL:SCAN,17.557142857142857,7
3218,2014-08-13,2057:AL:SCAN,24.900000000000002,7
3219,2014-08-20,2057:AL:SCAN,26.614285714285717,7
3220,2014-08-27,2057:AL:SCAN,27.61428571428571,7
3221,2014-09-03,2057:AL:SCAN,28.514285714285712,7
3222,2014-09-10,2057:AL:SCAN,30.814285714285713,7
3223,2014-09-17,2057:AL:SCAN,21.085714285714285,7
3224,2014-09-24,2057:AL:SCAN,16.285714285714285,7
3225,2014-10-01,2057:AL:SCAN,14.12857142857143,7
3226,2014-10-08,2057:AL:SCAN,16.757142857142856,7
3227,2014-10-15,2057:AL:SCAN,31.314285714285713,7
3228,2014-10-22,2057:AL:SCAN,28.342857142857145,7
3229,2014-10-29,2057:AL:SCAN,21.75714285714286,7
3230,2014-11-05,2057:AL:SCAN,30.157142857142855,7
3231,2014-11-12,2057:AL:SCAN,32.05714285714286,7
3232,2014-11-19,2057:AL:SCAN,31.32857142857143,7
3233,2014-11-26,2057:AL:SCAN,32.68571428571429,7
3234,2014-12-03,2057:AL:SCAN,32.32857142857143,7
3235,2014-12-10,2057:AL:SCAN,34.82857142857143,7
3236,2014-12-17,2057:AL:SCAN,33.07142857142857,7
3237,2014-12-24,2057:AL:SCAN,34.628571428571426,7
3238,2014-12-31,2057:AL:SCAN,36.81428571428571,7
3239,2015-01-07,2057:AL:SCAN,37.15714285714286,7
3240,2015-01-14,2057:AL:SCAN,35.042857142857144,7
3241,2015-01-21,2057:AL:SCAN,35.957142857142856,7
3242,2015-01-28,2057:AL:SCAN,36.01428571428571,7
3243,2015-02-04,2057:AL:SCAN,36.05714285714286,7
3244,2015-02-11,2057:AL:SCAN,34.871428571428574,7
3246,2015-02-25,2057:AL:SCAN,37.17142857142857,7
3247,2015-03-04,2057:AL:SCAN,39.31428571428571,7
3248,2015-03-11,2057:AL:SCAN,40.228571428571435,7
3249,2015-03-18,2057:AL:SCAN,39.285714285714285,7
3250,2015-03-25,2057:AL:SCAN,38.357142857142854,7
3251,2015-04-01,2057:AL:SCAN,36.4,7
3252,2015-04-08,2057:AL:SCAN,37.199999999999996,7
3253,2015-04-15,2057:AL:SCAN,38.371428571428574,7
3254,2015-04-22,2057:AL:SCAN,40.65714285714286,7
3255,2015-04-29,2057:AL:SCAN,40.528571428571425,7
3256,2015-05-06,2057:AL:SCAN,27.985714285714288,7
3257,2015-05-13,2057:AL:SCAN,17.1,7
3258,2015-05-20,2057:AL:SCAN,26.62857142857143,7
3259,2015-05-27,2057:AL:SCAN,32.22857142857143,7
3260,2015-06-03,2057:AL:SCAN,38.05714285714286,7
3261,2015-06-10,2057:AL:SCAN,35.72857142857143,7
3262,2015-06-17,2057:AL:SCAN,32.57142857142857,7
3263,2015-06-24,2057:AL:SCAN,29.057142857142853,7
3264,2015-07-01,2057:AL:SCAN,33.6,7
3265,2015-07-08,2057:AL:SCAN,37.92857142857143,7
3266,2015-07-15,2057:AL:SCAN,32.01428571428572,7
3267,2015-07-22,2057:AL:SCAN,30.900000000000002,7
3268,2015-07-29,2057:AL:SCAN,31.814285714285713,7
3269,2015-08-05,2057:AL:SCAN,30.8,7
3270,2015-08-12,2057:AL:SCAN,33.15714285714286,7
3271,2015-08-19,2057:AL:SCAN,31.400000000000002,7
3272,2015-08-26,2057:AL:SCAN,35.642857142857146,7
3273,2015-09-02,2057:AL:SCAN,33.871428571428574,7
3274,2015-09-09,2057:AL:SCAN,30.557142857142857,7
3276,2015-09-30,2057:AL:SCAN,27.32857142857143,7
3277,2015-10-07,2057:AL:SCAN,29.185714285714287,7
3278,2015-10-14,2057:AL:SCAN,27.785714285714285,7
3279,2015-10-21,2057:AL:SCAN,23.885714285714283,7
3280,2015-10-28,2057:AL:SCAN,23.885714285714283,7
3281,2015-11-04,2057:AL:SCAN,33.65714285714286,7
3282,2015-11-11,2057:AL:SCAN,35.271428571428565,7
3283,2015-11-18,2057:AL:SCAN,33.6,7
3284,2015-11-25,2057:AL:SCAN,35.2,7
3285,2015-12-02,2057:AL:SCAN,35.22857142857143,7
3286,2015-12-09,2057:AL:SCAN,35.91428571428572,7
3287,2015-12-16,2057:AL:SCAN,33.84285714285714,7
3288,2015-12-23,2057:AL:SCAN,38.642857142857146,7
3289,2015-12-30,2057:AL:SCAN,41.81428571428571,7
3290,2016-01-06,2057:AL:SCAN,38.199999999999996,7
3291,2016-01-13,2057:AL:SCAN,39.1,7
3292,2016-01-20,2057:AL:SCAN,38.9,7
3293,2016-01-27,2057:AL:SCAN,45.042857142857144,7
3294,2016-02-03,2057:AL:SCAN,42.31428571428571,7
3295,2016-02-10,2057:AL:SCAN,40.285714285714285,7
3296,2016-02-17,2057:AL:SCAN,39.300000000000004,7
3297,2016-02-24,2057:AL:SCAN,43.714285714285715,7
3298,2016-03-02,2057:AL:SCAN,42.285714285714285,7
3299,2016-03-09,2057:AL:SCAN,41.98571428571428,7
3300,2016-03-16,2057:AL:SCAN,42.58571428571429,7
3301,2016-03-23,2057:AL:SCAN,37.971428571428575,7
3302,2016-03-30,2057:AL:SCAN,37.357142857142854,7
3303,2016-04-06,2057:AL:SCAN,36.9,7
3304,2016-04-13,2057:AL:SCAN,38.51428571428572,7
3305,2016-04-20,2057:AL:SCAN,36.84285714285714,7
3306,2016-04-27,2057:AL:SCAN,33.02857142857143,7
3307,2016-05-04,2057:AL:SCAN,33.5,7
3308,2016-05-11,2057:AL:SCAN,30.75714285714286,7
3309,2016-05-18,2057:AL:SCAN,30.685714285714287,7
3310,2016-05-25,2057:AL:SCAN,26.785714285714285,7
3311,2016-06-01,2057:AL:SCAN,21.12857142857143,7
3312,2016-06-08,2057:AL:SCAN,23.542857142857144,7
3313,2016-06-15,2057:AL:SCAN,20.87142857142857,7
3314,2016-06-22,2057:AL:SCAN,20.3,7
3315,2016-06-29,2057:AL:SCAN,16.642857142857142,7
3316,2016-07-06,2057:AL:SCAN,18.642857142857142,7
3317,2016-07-13,2057:AL:SCAN,25.400000000000002,7
3318,2016-07-20,2057:AL:SCAN,28.928571428571427,7
3319,2016-07-27,2057:AL:SCAN,21.428571428571427,7
3320,2016-08-03,2057:AL:SCAN,25.12857142857143,7
3321,2016-08-10,2057:AL:SCAN,26.485714285714288,7
3322,2016-08-17,2057:AL:SCAN,19.771428571428572,7
3323,2016-08-24,2057:AL:SCAN,31.442857142857143,7
3324,2016-08-31,2057:AL:SCAN,30.442857142857147,7
3325,2016-09-07,2057:AL:SCAN,19.257142857142856,7
3326,2016-09-14,2057:AL:SCAN,19.428571428571427,7
3327,2016-09-21,2057:AL:SCAN,18.52857142857143,7
3328,2016-09-28,2057:AL:SCAN,16.014285714285712,7
3329,2016-10-05,2057:AL:SCAN,13.442857142857141,7
3330,2016-10-12,2057:AL:SCAN,12.328571428571427,7
3331,2016-10-19,2057:AL:SCAN,11.757142857142856,7
3332,2016-10-26,2057:AL:SCAN,12.771428571428572,7
3333,2016-11-02,2057:AL:SCAN,13.171428571428573,7
3334,2016-11-09,2057:AL:SCAN,12.328571428571427,7
3335,2016-11-16,2057:AL:SCAN,11.485714285714286,7
3336,2016-11-23,2057:AL:SCAN,13.528571428571428,7
3337,2016-11-30,2057:AL:SCAN,18.514285714285712,7
3338,2016-12-07,2057:AL:SCAN,31.214285714285715,7
3339,2016-12-14,2057:AL:SCAN,30.685714285714287,7
3340,2016-12-21,2057:AL:SCAN,31.185714285714287,7
3341,2016-12-28,2057:AL:SCAN,31.071428571428573,7
3342,2017-01-04,2057:AL:SCAN,33.857142857142854,7
3343,2017-01-11,2057:AL:SCAN,31.414285714285715,7
3344,2017-01-18,2057:AL:SCAN,32.74285714285714,7
3345,2017-01-25,2057:AL:SCAN,34.94285714285714,7
3346,2017-02-01,2057:AL:SCAN,33.15714285714286,7
3347,2017-02-08,2057:AL:SCAN,33.08571428571428,7
3348,2017-02-15,2057:AL:SCAN,33.971428571428575,7
3349,2017-02-22,2057:AL:SCAN,34.91428571428572,7
3350,2017-03-01,2057:AL:SCAN,36.32857142857143,7
3351,2017-03-08,2057:AL:SCAN,34.17142857142857,7
3352,2017-03-15,2057:AL:SCAN,35.48571428571429,7
3353,2017-03-22,2057:AL:SCAN,34.57142857142857,7
3354,2017-03-29,2057:AL:SCAN,35.785714285714285,7
3355,2017-04-05,2057:AL:SCAN,35.7,7
3356,2017-04-12,2057:AL:SCAN,32.5,7
3357,2017-04-19,2057:AL:SCAN,28.657142857142855,7
3358,2017-04-26,2057:AL:SCAN,36.57142857142857,7
3359,2017-05-03,2057:AL:SCAN,36.07142857142857,7
3360,2017-05-10,2057:AL:SCAN,39.028571428571425,7
3361,2017-05-17,2057:AL:SCAN,28.04285714285714,7
3362,2017-05-24,2057:AL:SCAN,30.271428571428572,7
3363,2017-05-31,2057:AL:SCAN,37.800000000000004,7
3364,2017-06-07,2057:AL:SCAN,32.58571428571428,7
3365,2017-06-14,2057:AL:SCAN,29.3,7
3366,2017-06-21,2057:AL:SCAN,29.542857142857144,7
3367,2017-06-28,2057:AL:SCAN,35.7,7
3368,2017-07-05,2057:AL:SCAN,37.25714285714286,7
3369,2017-07-12,2057:AL:SCAN,36.614285714285714,7
3370,2017-07-19,2057:AL:SCAN,33.971428571428575,7
3371,2017-07-26,2057:AL:SCAN,30.0,7
3372,2017-08-02,2057:AL:SCAN,31.442857142857143,7
3373,2017-08-09,2057:AL:SCAN,30.457142857142856,7
3374,2017-08-16,2057:AL:SCAN,37.771428571428565,7
3375,2017-08-23,2057:AL:SCAN,32.77142857142857,7
3376,2017-08-30,2057:AL:SCAN,24.842857142857145,7
3377,2017-09-06,2057:AL:SCAN,34.199999999999996,7
3378,2017-09-13,2057:AL:SCAN,31.428571428571427,7
3379,2017-09-20,2057:AL:SCAN,33.528571428571425,7
3380,2017-09-27,2057:AL:SCAN,27.900000000000002,7
3381,2017-10-04,2057:AL:SCAN,19.97142857142857,7
3382,2017-10-11,2057:AL:SCAN,24.071428571428573,7
3383,2017-10-18,2057:AL:SCAN,31.542857142857144,7
3384,2017-10-25,2057:AL:SCAN,29.12857142857143,7
3385,2017-11-01,2057:AL:SCAN,32.285714285714285,7
3386,2017-11-08,2057:AL:SCAN,32.67142857142857,7
3387,2017-11-15,2057:AL:SCAN,31.571428571428573,7
3388,2017-11-22,2057:AL:SCAN,29.485714285714288,7
3389,2017-11-29,2057:AL:SCAN,26.599999999999998,7
3390,2017-12-06,2057:AL:SCAN,27.02857142857143,7
3391,2017-12-13,2057:AL:SCAN,29.900000000000002,7
3392,2017-12-20,2057:AL:SCAN,29.82857142857143,7
3393,2017-12-27,2057:AL:SCAN,35.05714285714286,7
3394,2018-01-03,2057:AL:SCAN,23.82857142857143,7
3395,2018-01-10,2057:AL:SCAN,19.37142857142857,7
3396,2018-01-17,2057:AL:SCAN,32.34285714285714,7
3397,2018-01-24,2057:AL:SCAN,28.400000000000002,7
3398,2018-01-31,2057:AL:SCAN,31.11428571428571,7
3399,2018-02-07,2057:AL:SCAN,33.77142857142857,7
3400,2018-02-14,2057:AL:SCAN,35.8,7
3401,2018-02-21,2057:AL:SCAN,35.91428571428572,7
3402,2018-02-28,2057:AL:SCAN,36.17142857142857,7
3403,2018-03-07,2057:AL:SCAN,32.214285714285715,7
3404,2018-03-14,2057:AL:SCAN,30.12857142857143,7
3405,2018-03-21,2057:AL:SCAN,32.01428571428571,7
3406,2018-03-28,2057:AL:SCAN,28.614285714285717,7
3407,2018-04-04,2057:AL:SCAN,30.871428571428574,7
3408,2018-04-11,2057:AL:SCAN,30.62857142857143,7
3409,2018-04-18,2057:AL:SCAN,28.37142857142857,7
3410,2018-04-25,2057:AL:SCAN,28.714285714285715,7
3411,2018-05-02,2057:AL:SCAN,27.842857142857145,7
3412,2018-05-09,2057:AL:SCAN,19.25714285714286,7
3413,2018-05-16,2057:AL:SCAN,13.685714285714285,7
3414,2018-05-23,2057:AL:SCAN,22.8,7
3415,2018-05-30,2057:AL:SCAN,26.514285714285712,7
3416,2018-06-06,2057:AL:SCAN,24.842857142857145,7
3417,2018-06-13,2057:AL:SCAN,19.75714285714286,7
3418,2018-06-20,2057:AL:SCAN,23.314285714285713,7
3419,2018-06-27,2057:AL:SCAN,27.82857142857143,7
3420,2018-07-04,2057:AL:SCAN,22.75714285714286,7
